Drug name,Drug target,Target Pathway,Feature Name,ic50_effect_size
PF-4708671,S6K1,PI3K/MTOR signaling,NRAS_mut,0.21394719978523427
PF-4708671,S6K1,PI3K/MTOR signaling,SACS_mut,0.8115741512635423
PF-4708671,S6K1,PI3K/MTOR signaling,TP53_mut,0.4352852159867899
Serdemetan,MDM2,p53 pathway,ASXL1_mut,0.10833831414650068
Serdemetan,MDM2,p53 pathway,CREBBP_mut,0.756479242126438
Serdemetan,MDM2,p53 pathway,KRAS_mut,0.0665097818143107
Serdemetan,MDM2,p53 pathway,NRAS_mut,1.3580434174705254
Serdemetan,MDM2,p53 pathway,SACS_mut,0.09793611106615746
Serdemetan,MDM2,p53 pathway,TP53_mut,0.595771757020223
AZD4547,"FGRF1, FGFR2, FGFR3",RTK signaling,ASXL1_mut,0.6609475282042357
AZD4547,"FGRF1, FGFR2, FGFR3",RTK signaling,CREBBP_mut,0.7342471746232353
AZD4547,"FGRF1, FGFR2, FGFR3",RTK signaling,KRAS_mut,0.28209080623001825
AZD4547,"FGRF1, FGFR2, FGFR3",RTK signaling,NRAS_mut,0.772883570999207
AZD4547,"FGRF1, FGFR2, FGFR3",RTK signaling,SACS_mut,0.39083755050432595
AZD4547,"FGRF1, FGFR2, FGFR3",RTK signaling,TP53_mut,0.1800038140690269
Capivasertib,AKT,PI3K/MTOR signaling,ASXL1_mut,0.9689768744394357
Capivasertib,AKT,PI3K/MTOR signaling,CREBBP_mut,0.21239313985674213
Capivasertib,AKT,PI3K/MTOR signaling,KRAS_mut,0.73541792051375
Capivasertib,AKT,PI3K/MTOR signaling,NRAS_mut,0.17971079481683108
Capivasertib,AKT,PI3K/MTOR signaling,SACS_mut,0.3239569795819779
Capivasertib,AKT,PI3K/MTOR signaling,TP53_mut,0.3728925558498052
TW 37,"BCL2, BCL-XL, MCL1",Apoptosis regulation,ASXL1_mut,0.0597357992972434
TW 37,"BCL2, BCL-XL, MCL1",Apoptosis regulation,CREBBP_mut,0.6590823461522
TW 37,"BCL2, BCL-XL, MCL1",Apoptosis regulation,KRAS_mut,0.20834007140791053
TW 37,"BCL2, BCL-XL, MCL1",Apoptosis regulation,NRAS_mut,1.2113238362205703
TW 37,"BCL2, BCL-XL, MCL1",Apoptosis regulation,SACS_mut,0.37146028352137345
TW 37,"BCL2, BCL-XL, MCL1",Apoptosis regulation,TP53_mut,0.5337766476201314
CCT-018159,HSP90,Protein stability and degradation,ASXL1_mut,0.5466302657486661
CCT-018159,HSP90,Protein stability and degradation,CREBBP_mut,1.6029282856866098
CCT-018159,HSP90,Protein stability and degradation,KRAS_mut,0.28738832460400227
CCT-018159,HSP90,Protein stability and degradation,NRAS_mut,1.4507161671837892
CCT-018159,HSP90,Protein stability and degradation,SACS_mut,0.5099422592076625
CCT-018159,HSP90,Protein stability and degradation,TP53_mut,0.2400939107437477
Rucaparib,"PARP1, PARP2",Genome integrity,ASXL1_mut,0.6709813560325066
Rucaparib,"PARP1, PARP2",Genome integrity,CREBBP_mut,0.2933896423943579
Rucaparib,"PARP1, PARP2",Genome integrity,KRAS_mut,1.0076618503763712
Rucaparib,"PARP1, PARP2",Genome integrity,NRAS_mut,0.6513114177345521
Rucaparib,"PARP1, PARP2",Genome integrity,SACS_mut,0.6812934418012175
Rucaparib,"PARP1, PARP2",Genome integrity,TP53_mut,0.6492811792082896
CRT0160829,CDC7,DNA replication,ASXL1_mut,0.6743204316093443
CRT0160829,CDC7,DNA replication,CREBBP_mut,0.5251201206855428
CRT0160829,CDC7,DNA replication,KRAS_mut,0.2952323657015259
CRT0160829,CDC7,DNA replication,NRAS_mut,0.697177040059653
CRT0160829,CDC7,DNA replication,SACS_mut,0.1869353975098957
CRT0160829,CDC7,DNA replication,TP53_mut,0.3279300894784349
AZ20,ATR,Genome integrity,ASXL1_mut,0.24010700210212932
AZ20,ATR,Genome integrity,CREBBP_mut,0.17047453885801758
AZ20,ATR,Genome integrity,KRAS_mut,0.5959100025317275
AZ20,ATR,Genome integrity,NRAS_mut,0.9239075600017087
AZ20,ATR,Genome integrity,SACS_mut,0.18612009560092033
AZ20,ATR,Genome integrity,TP53_mut,0.12241254240462233
KU-60019,ATM,Genome integrity,ASXL1_mut,0.3974150752145813
KU-60019,ATM,Genome integrity,CREBBP_mut,0.8851145264068194
KU-60019,ATM,Genome integrity,KRAS_mut,0.06670802394563234
KU-60019,ATM,Genome integrity,NRAS_mut,0.6312078959550197
KU-60019,ATM,Genome integrity,SACS_mut,0.1121863790534298
KU-60019,ATM,Genome integrity,TP53_mut,0.30685834881831975
FS112,KS6B1 (p70S6K),PI3K/MTOR signaling,ASXL1_mut,0.5648684812806343
FS112,KS6B1 (p70S6K),PI3K/MTOR signaling,CREBBP_mut,0.2586997643206542
FS112,KS6B1 (p70S6K),PI3K/MTOR signaling,KRAS_mut,0.8533416212767978
FS112,KS6B1 (p70S6K),PI3K/MTOR signaling,NRAS_mut,0.1613973233674536
FS112,KS6B1 (p70S6K),PI3K/MTOR signaling,SACS_mut,0.5307294999600156
FS112,KS6B1 (p70S6K),PI3K/MTOR signaling,TP53_mut,0.10563031240737447
CCT245232,HSF1,Unclassified,ASXL1_mut,0.33443618250811313
CCT245232,HSF1,Unclassified,CREBBP_mut,0.6155488429117129
CCT245232,HSF1,Unclassified,KRAS_mut,0.2927312393242568
CCT245232,HSF1,Unclassified,NRAS_mut,0.4046909876122401
CCT245232,HSF1,Unclassified,SACS_mut,0.23593256015383315
CCT245232,HSF1,Unclassified,TP53_mut,0.5349504700086736
CCT245467,HSF1,Unclassified,ASXL1_mut,0.18224254419712466
CCT245467,HSF1,Unclassified,CREBBP_mut,0.805102371267332
CCT245467,HSF1,Unclassified,KRAS_mut,0.3706321357325766
CCT245467,HSF1,Unclassified,NRAS_mut,0.08302504192174089
CCT245467,HSF1,Unclassified,SACS_mut,0.44859771262716663
CCT245467,HSF1,Unclassified,TP53_mut,0.251412837918069
GSK269962A,"ROCK1, ROCK2",Cytoskeleton,ASXL1_mut,0.5552297632771557
GSK269962A,"ROCK1, ROCK2",Cytoskeleton,CREBBP_mut,1.1036843456264136
GSK269962A,"ROCK1, ROCK2",Cytoskeleton,KRAS_mut,0.31647838840716375
GSK269962A,"ROCK1, ROCK2",Cytoskeleton,NRAS_mut,0.40885897256797504
GSK269962A,"ROCK1, ROCK2",Cytoskeleton,SACS_mut,0.6544228928250493
GSK269962A,"ROCK1, ROCK2",Cytoskeleton,TP53_mut,0.054273804755333076
SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,ASXL1_mut,0.39701009559401157
SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,CREBBP_mut,0.3824766718574383
SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,KRAS_mut,0.034598312396823115
SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,NRAS_mut,0.7848100285498805
SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,SACS_mut,0.29809277251659333
SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,TP53_mut,0.21926703314774312
FY026,,Unclassified,ASXL1_mut,0.5613419573849495
FY026,,Unclassified,CREBBP_mut,0.42914544510049973
FY026,,Unclassified,KRAS_mut,0.29621375125602895
FY026,,Unclassified,NRAS_mut,0.8468996827600935
FY026,,Unclassified,SACS_mut,0.15771967648004692
FY026,,Unclassified,TP53_mut,0.6178610241334451
FY069,,Unclassified,ASXL1_mut,0.1861700260774523
FY069,,Unclassified,CREBBP_mut,0.37408435304368626
FY069,,Unclassified,KRAS_mut,1.281380751290613
FY069,,Unclassified,NRAS_mut,0.281588363183048
FY069,,Unclassified,SACS_mut,0.3973239596102063
FY069,,Unclassified,TP53_mut,0.14237438079130377
ZL049,,Unclassified,ASXL1_mut,0.18092182791014774
ZL049,,Unclassified,CREBBP_mut,0.37207893612732085
ZL049,,Unclassified,KRAS_mut,0.19454045675324594
ZL049,,Unclassified,NRAS_mut,0.11688786614011366
ZL049,,Unclassified,SACS_mut,0.2270463788309052
ZL049,,Unclassified,TP53_mut,0.29338951398298846
FY012,,Unclassified,ASXL1_mut,0.4547586115896052
FY012,,Unclassified,CREBBP_mut,0.41910555380522674
FY012,,Unclassified,KRAS_mut,0.027725731821394876
FY012,,Unclassified,NRAS_mut,1.0455359337503014
FY012,,Unclassified,SACS_mut,0.287575212479249
FY012,,Unclassified,TP53_mut,0.7600179331199424
Tamoxifen,ESR1,Hormone-related,ASXL1_mut,1.0889702856069357
Tamoxifen,ESR1,Hormone-related,CREBBP_mut,0.7817478344778976
Tamoxifen,ESR1,Hormone-related,KRAS_mut,0.34128510355424985
Tamoxifen,ESR1,Hormone-related,NRAS_mut,1.1802508756853372
Tamoxifen,ESR1,Hormone-related,SACS_mut,0.20018626577383344
Tamoxifen,ESR1,Hormone-related,TP53_mut,0.15157868736791008
JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,ASXL1_mut,0.45577879806420285
JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,CREBBP_mut,0.46374786608897106
JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,KRAS_mut,1.042010237608557
JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,NRAS_mut,0.47129253336372334
JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,SACS_mut,0.5158612774796483
JQ1,"BRD2, BRD3, BRD4, BRDT",Chromatin other,TP53_mut,0.012894742627564943
PFI-1,BRD4,Chromatin other,ASXL1_mut,0.3400490012272368
PFI-1,BRD4,Chromatin other,CREBBP_mut,0.4758135474634656
PFI-1,BRD4,Chromatin other,KRAS_mut,0.6194682108088069
PFI-1,BRD4,Chromatin other,NRAS_mut,0.3474285740310933
PFI-1,BRD4,Chromatin other,SACS_mut,0.28485043721950254
PFI-1,BRD4,Chromatin other,TP53_mut,0.39328028489129857
IOX2,EGLN1,Other,ASXL1_mut,1.4509644345672883
IOX2,EGLN1,Other,CREBBP_mut,0.6737496778904716
IOX2,EGLN1,Other,KRAS_mut,1.7480957376819037
IOX2,EGLN1,Other,NRAS_mut,0.13303288510935643
IOX2,EGLN1,Other,SACS_mut,1.0506393447019515
IOX2,EGLN1,Other,TP53_mut,0.3483406799801373
I-BET-151,"BRD2, BRD3, BRD4",Chromatin other,ASXL1_mut,0.1256267321028783
I-BET-151,"BRD2, BRD3, BRD4",Chromatin other,CREBBP_mut,0.4757449327243617
I-BET-151,"BRD2, BRD3, BRD4",Chromatin other,KRAS_mut,0.9367846276616851
I-BET-151,"BRD2, BRD3, BRD4",Chromatin other,NRAS_mut,0.5240141817409966
I-BET-151,"BRD2, BRD3, BRD4",Chromatin other,SACS_mut,0.09427032847928789
I-BET-151,"BRD2, BRD3, BRD4",Chromatin other,TP53_mut,0.22749915302918342
UNC0638,G9a and GLP methyltransferases,Chromatin histone methylation,ASXL1_mut,0.47393907965381815
UNC0638,G9a and GLP methyltransferases,Chromatin histone methylation,CREBBP_mut,0.6932661225849713
UNC0638,G9a and GLP methyltransferases,Chromatin histone methylation,KRAS_mut,0.37518442612047775
UNC0638,G9a and GLP methyltransferases,Chromatin histone methylation,NRAS_mut,0.3229839873441013
UNC0638,G9a and GLP methyltransferases,Chromatin histone methylation,SACS_mut,0.9383217457944574
UNC0638,G9a and GLP methyltransferases,Chromatin histone methylation,TP53_mut,0.6179972036764909
YK-4-279,RNA helicase A,Other,ASXL1_mut,0.4638201247759126
YK-4-279,RNA helicase A,Other,CREBBP_mut,0.12439400659785475
YK-4-279,RNA helicase A,Other,KRAS_mut,0.32219114318694997
YK-4-279,RNA helicase A,Other,NRAS_mut,1.0006623429554928
YK-4-279,RNA helicase A,Other,SACS_mut,0.22633979522727432
YK-4-279,RNA helicase A,Other,TP53_mut,0.22651032608417038
CHIR-99021,"GSK3A, GSK3B",WNT signaling,ASXL1_mut,0.3841489687864763
CHIR-99021,"GSK3A, GSK3B",WNT signaling,CREBBP_mut,0.2571846105682176
CHIR-99021,"GSK3A, GSK3B",WNT signaling,KRAS_mut,0.8838182264898995
CHIR-99021,"GSK3A, GSK3B",WNT signaling,NRAS_mut,0.8784149608727492
CHIR-99021,"GSK3A, GSK3B",WNT signaling,SACS_mut,1.2588378865166798
CHIR-99021,"GSK3A, GSK3B",WNT signaling,TP53_mut,0.07316604892897778
(5Z)-7-Oxozeaenol,TAK1,"Other, kinases",ASXL1_mut,0.4778142214831624
(5Z)-7-Oxozeaenol,TAK1,"Other, kinases",CREBBP_mut,0.4336202927613872
(5Z)-7-Oxozeaenol,TAK1,"Other, kinases",KRAS_mut,0.18477144281140417
(5Z)-7-Oxozeaenol,TAK1,"Other, kinases",NRAS_mut,0.5340308714095277
(5Z)-7-Oxozeaenol,TAK1,"Other, kinases",SACS_mut,0.7905052087854498
(5Z)-7-Oxozeaenol,TAK1,"Other, kinases",TP53_mut,0.29914137960706677
Piperlongumine,Induces reactive oxygen species,Other,ASXL1_mut,0.05509458004399278
Piperlongumine,Induces reactive oxygen species,Other,CREBBP_mut,0.22609407141778598
Piperlongumine,Induces reactive oxygen species,Other,KRAS_mut,0.7438215055792954
Piperlongumine,Induces reactive oxygen species,Other,NRAS_mut,0.4573708486867304
Piperlongumine,Induces reactive oxygen species,Other,SACS_mut,0.5457693916491515
Piperlongumine,Induces reactive oxygen species,Other,TP53_mut,0.2188352683955267
N22899-6-C1,Peptidyl arginine deaminase (PAD),Unclassified,ASXL1_mut,0.8560391286170786
N22899-6-C1,Peptidyl arginine deaminase (PAD),Unclassified,CREBBP_mut,0.7190896202084922
N22899-6-C1,Peptidyl arginine deaminase (PAD),Unclassified,KRAS_mut,0.06862983071831737
N22899-6-C1,Peptidyl arginine deaminase (PAD),Unclassified,NRAS_mut,0.939273512196626
N22899-6-C1,Peptidyl arginine deaminase (PAD),Unclassified,SACS_mut,0.06521579371778136
N22899-6-C1,Peptidyl arginine deaminase (PAD),Unclassified,TP53_mut,0.05218201676639281
N23918-95-7,JMJ histone demethylase,Chromatin histone methylation,ASXL1_mut,0.40388368123513985
N23918-95-7,JMJ histone demethylase,Chromatin histone methylation,CREBBP_mut,0.3634819272531856
N23918-95-7,JMJ histone demethylase,Chromatin histone methylation,KRAS_mut,0.5898155311897163
N23918-95-7,JMJ histone demethylase,Chromatin histone methylation,NRAS_mut,0.04837360472354038
N23918-95-7,JMJ histone demethylase,Chromatin histone methylation,SACS_mut,0.9828490732031315
N23918-95-7,JMJ histone demethylase,Chromatin histone methylation,TP53_mut,0.5099530175644257
N24798-49-A1,JMJ histone demethylase,Chromatin histone methylation,ASXL1_mut,1.1843176301691216
N24798-49-A1,JMJ histone demethylase,Chromatin histone methylation,CREBBP_mut,0.9942805337321355
N24798-49-A1,JMJ histone demethylase,Chromatin histone methylation,KRAS_mut,1.265144118101222
N24798-49-A1,JMJ histone demethylase,Chromatin histone methylation,NRAS_mut,0.52304105700952
N24798-49-A1,JMJ histone demethylase,Chromatin histone methylation,SACS_mut,1.1013341939168924
N24798-49-A1,JMJ histone demethylase,Chromatin histone methylation,TP53_mut,0.028372296766493596
GSK-J4,KDM6B,Chromatin histone methylation,ASXL1_mut,0.5809057098935484
GSK-J4,KDM6B,Chromatin histone methylation,CREBBP_mut,0.37378533041363793
GSK-J4,KDM6B,Chromatin histone methylation,KRAS_mut,1.242319244788741
GSK-J4,KDM6B,Chromatin histone methylation,NRAS_mut,0.359152538143057
GSK-J4,KDM6B,Chromatin histone methylation,SACS_mut,0.2693864301121036
GSK-J4,KDM6B,Chromatin histone methylation,TP53_mut,0.3682548312396666
Talazoparib,"PARP1, PARP2",Genome integrity,ASXL1_mut,0.6760616562901491
Talazoparib,"PARP1, PARP2",Genome integrity,CREBBP_mut,0.21791708599556997
Talazoparib,"PARP1, PARP2",Genome integrity,KRAS_mut,0.3402457910682211
Talazoparib,"PARP1, PARP2",Genome integrity,NRAS_mut,1.2934949869924575
Talazoparib,"PARP1, PARP2",Genome integrity,SACS_mut,0.1828096804778211
Talazoparib,"PARP1, PARP2",Genome integrity,TP53_mut,1.0252170864309251
rTRAIL,TRAIL receptor agonist,Apoptosis regulation,ASXL1_mut,0.5771753422784133
rTRAIL,TRAIL receptor agonist,Apoptosis regulation,CREBBP_mut,0.8227883199544549
rTRAIL,TRAIL receptor agonist,Apoptosis regulation,KRAS_mut,1.9867200391943403
rTRAIL,TRAIL receptor agonist,Apoptosis regulation,NRAS_mut,0.472041650649861
rTRAIL,TRAIL receptor agonist,Apoptosis regulation,SACS_mut,0.20207147984492987
rTRAIL,TRAIL receptor agonist,Apoptosis regulation,TP53_mut,0.15349640806423345
UNC1215,L3MBTL3,Chromatin other,ASXL1_mut,0.4599732686185949
UNC1215,L3MBTL3,Chromatin other,CREBBP_mut,0.5218564123549096
UNC1215,L3MBTL3,Chromatin other,KRAS_mut,1.4764384057165163
UNC1215,L3MBTL3,Chromatin other,NRAS_mut,0.5217212224318463
UNC1215,L3MBTL3,Chromatin other,SACS_mut,0.8462809239982603
UNC1215,L3MBTL3,Chromatin other,TP53_mut,0.01664615440278788
UNC0642,"G9A, GLP",Chromatin histone methylation,ASXL1_mut,0.019618367165931242
UNC0642,"G9A, GLP",Chromatin histone methylation,CREBBP_mut,0.1913970895452217
UNC0642,"G9A, GLP",Chromatin histone methylation,KRAS_mut,1.0906057526907404
UNC0642,"G9A, GLP",Chromatin histone methylation,NRAS_mut,0.46735207112037996
UNC0642,"G9A, GLP",Chromatin histone methylation,SACS_mut,0.6176139568130022
UNC0642,"G9A, GLP",Chromatin histone methylation,TP53_mut,0.11293020062601761
SGC0946,DOT1L,Chromatin histone methylation,ASXL1_mut,0.7110880192455354
SGC0946,DOT1L,Chromatin histone methylation,CREBBP_mut,0.3888662798305531
SGC0946,DOT1L,Chromatin histone methylation,KRAS_mut,1.7844422576934886
SGC0946,DOT1L,Chromatin histone methylation,NRAS_mut,0.5652137807269243
SGC0946,DOT1L,Chromatin histone methylation,SACS_mut,0.7652900938285123
SGC0946,DOT1L,Chromatin histone methylation,TP53_mut,0.4212802478706348
ICL1100013,N-myristoyltransferase 1/2,Other,ASXL1_mut,0.061119559377657964
ICL1100013,N-myristoyltransferase 1/2,Other,CREBBP_mut,1.240723742884631
ICL1100013,N-myristoyltransferase 1/2,Other,KRAS_mut,0.8587908353332838
ICL1100013,N-myristoyltransferase 1/2,Other,NRAS_mut,0.7966563485407491
ICL1100013,N-myristoyltransferase 1/2,Other,SACS_mut,0.47218516821099976
ICL1100013,N-myristoyltransferase 1/2,Other,TP53_mut,0.1623376914923163
XAV939,"TNKS1, TNKS2",WNT signaling,ASXL1_mut,0.4932536336923436
XAV939,"TNKS1, TNKS2",WNT signaling,CREBBP_mut,0.14196034280536798
XAV939,"TNKS1, TNKS2",WNT signaling,KRAS_mut,1.1067251386795507
XAV939,"TNKS1, TNKS2",WNT signaling,NRAS_mut,0.7239454383338336
XAV939,"TNKS1, TNKS2",WNT signaling,SACS_mut,0.5161525360269218
XAV939,"TNKS1, TNKS2",WNT signaling,TP53_mut,0.059075446952638694
965-D2,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",ASXL1_mut,1.003073070210891
965-D2,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",CREBBP_mut,1.2149276677184107
965-D2,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",KRAS_mut,0.0198439710582265
965-D2,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",NRAS_mut,1.4314745718887452
965-D2,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",SACS_mut,0.5053304798098164
965-D2,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",TP53_mut,0.15104928977078397
993-D2,"MKNK1, MKNK2","Other, kinases",ASXL1_mut,0.9981216498966644
993-D2,"MKNK1, MKNK2","Other, kinases",CREBBP_mut,0.20194782779065842
993-D2,"MKNK1, MKNK2","Other, kinases",KRAS_mut,0.6816417836596926
993-D2,"MKNK1, MKNK2","Other, kinases",NRAS_mut,0.8345238399525587
993-D2,"MKNK1, MKNK2","Other, kinases",SACS_mut,0.10717232212079615
993-D2,"MKNK1, MKNK2","Other, kinases",TP53_mut,0.32253373628174176
BAY ACCi,ACACA,Metabolism,ASXL1_mut,0.23049253061506728
BAY ACCi,ACACA,Metabolism,CREBBP_mut,0.4873277237971185
BAY ACCi,ACACA,Metabolism,KRAS_mut,1.3217893754761443
BAY ACCi,ACACA,Metabolism,NRAS_mut,0.27478783726303546
BAY ACCi,ACACA,Metabolism,SACS_mut,0.9877596737478633
BAY ACCi,ACACA,Metabolism,TP53_mut,0.061781913659928425
BAY AKT1,"AKT1, AKT2, AKT3",Apoptosis regulation,ASXL1_mut,1.018584124835315
BAY AKT1,"AKT1, AKT2, AKT3",Apoptosis regulation,CREBBP_mut,0.44156582030563635
BAY AKT1,"AKT1, AKT2, AKT3",Apoptosis regulation,KRAS_mut,0.04320704957840912
BAY AKT1,"AKT1, AKT2, AKT3",Apoptosis regulation,NRAS_mut,0.44602208463951565
BAY AKT1,"AKT1, AKT2, AKT3",Apoptosis regulation,SACS_mut,0.3992556733444477
BAY AKT1,"AKT1, AKT2, AKT3",Apoptosis regulation,TP53_mut,0.23092461939850623
BAY-HDAC11_1,HDAC11,Chromatin histone acetylation,ASXL1_mut,0.08433274716354852
BAY-HDAC11_1,HDAC11,Chromatin histone acetylation,CREBBP_mut,0.17029801951735968
BAY-HDAC11_1,HDAC11,Chromatin histone acetylation,KRAS_mut,0.12440431622265918
BAY-HDAC11_1,HDAC11,Chromatin histone acetylation,NRAS_mut,1.152618710538477
BAY-HDAC11_1,HDAC11,Chromatin histone acetylation,SACS_mut,0.20810598287704335
BAY-HDAC11_1,HDAC11,Chromatin histone acetylation,TP53_mut,0.24488304442373468
BAY-HDAC11_2,HDAC11,Chromatin histone acetylation,ASXL1_mut,0.10567500944041265
BAY-HDAC11_2,HDAC11,Chromatin histone acetylation,CREBBP_mut,0.25275233111941264
BAY-HDAC11_2,HDAC11,Chromatin histone acetylation,KRAS_mut,0.4713194733181081
BAY-HDAC11_2,HDAC11,Chromatin histone acetylation,NRAS_mut,1.424941106581751
BAY-HDAC11_2,HDAC11,Chromatin histone acetylation,SACS_mut,0.204867055976937
BAY-HDAC11_2,HDAC11,Chromatin histone acetylation,TP53_mut,0.4263575743381574
BAY-HDAC11_4,HDAC11,Chromatin histone acetylation,ASXL1_mut,0.4567173620655711
BAY-HDAC11_4,HDAC11,Chromatin histone acetylation,CREBBP_mut,0.4624648150412392
BAY-HDAC11_4,HDAC11,Chromatin histone acetylation,KRAS_mut,0.17513123590272728
BAY-HDAC11_4,HDAC11,Chromatin histone acetylation,NRAS_mut,1.698962368407243
BAY-HDAC11_4,HDAC11,Chromatin histone acetylation,SACS_mut,0.20724965968927062
BAY-HDAC11_4,HDAC11,Chromatin histone acetylation,TP53_mut,0.21086189004917508
BAY-MPS1,MPS1,Mitosis,ASXL1_mut,0.19754705787183735
BAY-MPS1,MPS1,Mitosis,CREBBP_mut,0.16427257176555674
BAY-MPS1,MPS1,Mitosis,KRAS_mut,0.5602062316723354
BAY-MPS1,MPS1,Mitosis,NRAS_mut,0.7207667376366627
BAY-MPS1,MPS1,Mitosis,SACS_mut,0.24525783436085832
BAY-MPS1,MPS1,Mitosis,TP53_mut,0.08885871534569877
BAY-MPS-combo-1 (paclitaxel 5 uM),TTK and microtubules,Mitosis,ASXL1_mut,0.2883311271081833
BAY-MPS-combo-1 (paclitaxel 5 uM),TTK and microtubules,Mitosis,CREBBP_mut,0.06281505238955783
BAY-MPS-combo-1 (paclitaxel 5 uM),TTK and microtubules,Mitosis,KRAS_mut,0.4261018819238573
BAY-MPS-combo-1 (paclitaxel 5 uM),TTK and microtubules,Mitosis,NRAS_mut,0.716231340315849
BAY-MPS-combo-1 (paclitaxel 5 uM),TTK and microtubules,Mitosis,SACS_mut,0.1433556907652814
BAY-MPS-combo-1 (paclitaxel 5 uM),TTK and microtubules,Mitosis,TP53_mut,0.06028028801550537
BAY-MPS-combo 2 (paclitaxel 1 uM),TTK and microtubules,Unclassified,ASXL1_mut,0.41496146282736995
BAY-MPS-combo 2 (paclitaxel 1 uM),TTK and microtubules,Unclassified,CREBBP_mut,0.08277143618175056
BAY-MPS-combo 2 (paclitaxel 1 uM),TTK and microtubules,Unclassified,KRAS_mut,0.3395471020290958
BAY-MPS-combo 2 (paclitaxel 1 uM),TTK and microtubules,Unclassified,NRAS_mut,0.8858258802315875
BAY-MPS-combo 2 (paclitaxel 1 uM),TTK and microtubules,Unclassified,SACS_mut,0.1309932900915882
BAY-MPS-combo 2 (paclitaxel 1 uM),TTK and microtubules,Unclassified,TP53_mut,0.01274951639036493
PLX-4720,BRAF,ERK MAPK signaling,ASXL1_mut,0.22370897147319319
PLX-4720,BRAF,ERK MAPK signaling,CREBBP_mut,0.399175213136822
PLX-4720,BRAF,ERK MAPK signaling,KRAS_mut,0.8980976943375762
PLX-4720,BRAF,ERK MAPK signaling,NRAS_mut,0.8381917987349025
PLX-4720,BRAF,ERK MAPK signaling,SACS_mut,0.07115704520073628
PLX-4720,BRAF,ERK MAPK signaling,TP53_mut,0.4034684942855835
Dabrafenib,BRAF,ERK MAPK signaling,ASXL1_mut,0.552952939067936
Dabrafenib,BRAF,ERK MAPK signaling,CREBBP_mut,1.3573575952441053
Dabrafenib,BRAF,ERK MAPK signaling,KRAS_mut,0.890334152367598
Dabrafenib,BRAF,ERK MAPK signaling,NRAS_mut,0.9631861572261715
Dabrafenib,BRAF,ERK MAPK signaling,SACS_mut,0.851051651255367
Dabrafenib,BRAF,ERK MAPK signaling,TP53_mut,0.3568276149197482
Temozolomide,DNA alkylating agent,DNA replication,ASXL1_mut,0.8457139041213739
Temozolomide,DNA alkylating agent,DNA replication,CREBBP_mut,0.4063816306250049
Temozolomide,DNA alkylating agent,DNA replication,KRAS_mut,1.2735305918501596
Temozolomide,DNA alkylating agent,DNA replication,NRAS_mut,0.4916600228756179
Temozolomide,DNA alkylating agent,DNA replication,SACS_mut,0.6961361570557705
Temozolomide,DNA alkylating agent,DNA replication,TP53_mut,0.3691829267901345
Afatinib,"EGFR, ERBB2",EGFR signaling,ASXL1_mut,1.470094732484683
Afatinib,"EGFR, ERBB2",EGFR signaling,CREBBP_mut,0.84173166670796
Afatinib,"EGFR, ERBB2",EGFR signaling,KRAS_mut,0.44149589366951053
Afatinib,"EGFR, ERBB2",EGFR signaling,NRAS_mut,1.1133002266902101
Afatinib,"EGFR, ERBB2",EGFR signaling,SACS_mut,0.2829756318507309
Afatinib,"EGFR, ERBB2",EGFR signaling,TP53_mut,0.495094650132731
Bleomycin (50 uM),dsDNA break induction,DNA replication,ASXL1_mut,0.5201534984211024
Bleomycin (50 uM),dsDNA break induction,DNA replication,CREBBP_mut,0.1302123396430104
Bleomycin (50 uM),dsDNA break induction,DNA replication,KRAS_mut,0.042586387809089785
Bleomycin (50 uM),dsDNA break induction,DNA replication,NRAS_mut,1.2659031248164945
Bleomycin (50 uM),dsDNA break induction,DNA replication,SACS_mut,0.13612390085631934
Bleomycin (50 uM),dsDNA break induction,DNA replication,TP53_mut,1.5010117813082464
ZL109,DNA damage,Unclassified,ASXL1_mut,0.07916310483542963
ZL109,DNA damage,Unclassified,CREBBP_mut,0.6181236259002628
ZL109,DNA damage,Unclassified,KRAS_mut,0.49071472797525645
ZL109,DNA damage,Unclassified,NRAS_mut,0.422279819048825
ZL109,DNA damage,Unclassified,SACS_mut,1.2911208938197034
ZL109,DNA damage,Unclassified,TP53_mut,0.3651093490399057
AZD3514,AR,Hormone-related,ASXL1_mut,0.5417663118872357
AZD3514,AR,Hormone-related,CREBBP_mut,0.8611835807175447
AZD3514,AR,Hormone-related,KRAS_mut,0.6180071883444249
